<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
TRN,D,20081205,000000,5.2583,5.2583,5.2583,5.2583,1,0
TRN,D,20081208,000000,5.2583,5.2583,5.2583,5.2583,1,0
TRN,D,20081209,000000,5.2583,5.2583,5.2583,5.2583,1,0
TRN,D,20081210,000000,5.2583,5.2583,5.2583,5.2583,1,0
TRN,D,20081211,000000,5.2583,5.2583,5.2142,5.2142,3,0
TRN,D,20081212,000000,5.2142,5.2142,5.2142,5.2142,1,0
TRN,D,20081217,000000,5.2142,5.2142,5.2142,5.2142,1,0
TRN,D,20081219,000000,5.2142,5.2142,5.2142,5.2142,23,0
TRN,D,20081230,000000,5.2142,5.2142,5.2142,5.2142,1,0
TRN,D,20081231,000000,5.2583,5.2583,5.2583,5.2583,1,0
TRN,D,20090105,000000,5.2142,5.2142,5.2142,5.2142,1,0
TRN,D,20090120,000000,5.1258,5.1258,5.1258,5.1258,9,0
TRN,D,20090204,000000,5.3025,5.3025,5.3025,5.3025,5,0
TRN,D,20090305,000000,4.949,4.949,4.949,4.949,349,0
TRN,D,20090420,000000,4.949,4.949,4.949,4.949,1601,0
TRN,D,20090421,000000,4.949,5.1258,4.949,5.1258,679,0
TRN,D,20090422,000000,4.7723,4.7723,4.7723,4.7723,226,0
TRN,D,20090423,000000,4.7723,4.7723,4.7723,4.7723,865,0
TRN,D,20090505,000000,4.949,4.949,4.949,4.949,45,0
TRN,D,20090521,000000,4.949,4.949,4.949,4.949,1,0
TRN,D,20090601,000000,4.949,4.949,4.949,4.949,1,0
TRN,D,20090609,000000,4.949,4.949,4.949,4.949,1,0
TRN,D,20090616,000000,4.949,4.949,4.949,4.949,1,0
TRN,D,20090618,000000,4.949,4.949,4.949,4.949,1,0
TRN,D,20090701,000000,5.0374,5.0374,5.0374,5.0374,1,0
TRN,D,20090715,000000,5.0374,5.0374,5.0374,5.0374,1,0
TRN,D,20090728,000000,5.0374,5.0374,5.0374,5.0374,1,0
TRN,D,20090731,000000,5.0374,5.0374,5.0374,5.0374,1,0
TRN,D,20090803,000000,5.0374,5.0374,5.0374,5.0374,1,0
