<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20120709,000000,3.9935,3.9935,3.9132,3.9734,13315,0
MCR,D,20120710,000000,4.2021,4.2944,4.0136,4.0898,8020,0
MCR,D,20120711,000000,4.0817,4.0817,4.0095,4.0095,18804,0
MCR,D,20120712,000000,4.0095,4.0095,3.6923,3.7124,50647,0
MCR,D,20120713,000000,4.0136,4.0136,3.6564,3.6564,59935,0
MCR,D,20120716,000000,3.9773,4.0095,3.7526,4.0095,4208,0
MCR,D,20120717,000000,3.9533,4.3748,3.9533,4.2543,15331,0
MCR,D,20120718,000000,4.2543,4.5914,4.2543,4.4148,213440,0
MCR,D,20120719,000000,4.5714,4.5753,4.4189,4.4189,9988,0
MCR,D,20120720,000000,4.4229,4.5353,4.4229,4.5353,1748,0
MCR,D,20120723,000000,4.4831,4.4831,4.2141,4.2141,59494,0
MCR,D,20120724,000000,4.1339,4.4469,4.0335,4.4469,9674,0
MCR,D,20120725,000000,4.1138,4.2903,4.1138,4.2903,60844,0
MCR,D,20120726,000000,4.2903,4.4068,4.2463,4.4068,25326,0
MCR,D,20120727,000000,4.2743,4.4349,4.2743,4.4108,3583,0
MCR,D,20120730,000000,4.3185,4.3185,4.1741,4.2503,10756,0
MCR,D,20120731,000000,4.1661,4.2141,4.1098,4.2021,128120,0
MCR,D,20120801,000000,4.1781,4.1781,4.1741,4.1741,8666,0
MCR,D,20120802,000000,4.0937,4.0937,4.0737,4.0937,41851,0
MCR,D,20120803,000000,4.0215,4.2543,4.0136,4.0937,29800,0
MCR,D,20120806,000000,4.1741,4.1741,4.0175,4.1661,2610,0
MCR,D,20120807,000000,4.0937,4.0937,4.0535,4.0898,1837,0
MCR,D,20120808,000000,4.2383,4.2383,4.0136,4.0136,6212,0
MCR,D,20120809,000000,4.0136,4.0136,4.0136,4.0136,25708,0
MCR,D,20120810,000000,4.0136,4.0136,3.7647,3.8128,102133,0
MCR,D,20120813,000000,4.0055,4.0136,3.8008,3.8008,13767,0
MCR,D,20120814,000000,3.9092,3.9734,3.7044,3.8169,76191,0
MCR,D,20120816,000000,3.7446,3.9935,3.7326,3.8289,118047,0
MCR,D,20120817,000000,3.9332,3.9815,3.8289,3.9815,2719,0
MCR,D,20120820,000000,3.9332,4.1058,3.9252,4.0535,7879,0
MCR,D,20120821,000000,4.0576,4.2903,4.0576,4.2903,35714,0
MCR,D,20120822,000000,4.3146,4.3146,4.2141,4.2543,2355,0
MCR,D,20120823,000000,4.3065,4.6155,4.2944,4.5554,31895,0
