<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
OPM,D,20110110,000000,2.1667,2.1667,2.1667,2.1667,4,0
OPM,D,20110111,000000,2.1582,2.1582,2.1582,2.1582,8,0
OPM,D,20110112,000000,2.1539,2.1539,2.0778,2.099,2883,0
OPM,D,20110113,000000,2.2809,2.2809,2.2259,2.2259,1469,0
OPM,D,20110114,000000,2.2259,2.2259,2.2259,2.2259,142,0
OPM,D,20110117,000000,2.2259,2.2259,2.2259,2.2259,8,0
OPM,D,20110118,000000,2.1201,2.2217,2.1201,2.2217,704,0
OPM,D,20110119,000000,2.1667,2.2217,2.1286,2.2217,227,0
OPM,D,20110120,000000,2.2217,2.2217,2.2132,2.2132,11,0
OPM,D,20110121,000000,2.2132,2.2132,2.2132,2.2132,8,0
OPM,D,20110124,000000,2.2132,2.2132,2.2132,2.2132,4,0
OPM,D,20110125,000000,2.2132,2.2132,2.2132,2.2132,4,0
OPM,D,20110126,000000,2.209,2.2217,2.2005,2.2005,4984,0
OPM,D,20110127,000000,2.2259,2.2259,2.1243,2.2259,6907,0
OPM,D,20110128,000000,2.2259,2.2259,2.1286,2.1286,710,0
OPM,D,20110131,000000,2.1963,2.1963,2.1963,2.1963,4,0
OPM,D,20110201,000000,2.1963,2.1963,2.1963,2.1963,2,0
OPM,D,20110202,000000,2.2259,2.2259,2.1329,2.1329,952,0
OPM,D,20110203,000000,2.1963,2.319,2.1159,2.1624,20924,0
OPM,D,20110204,000000,2.2386,2.2386,2.1455,2.1455,893,0
OPM,D,20110207,000000,2.1963,2.1963,2.1963,2.1963,2,0
OPM,D,20110208,000000,2.1497,2.1963,2.1329,2.1329,2304,0
OPM,D,20110209,000000,2.1329,2.2174,2.1243,2.1667,12775,0
OPM,D,20110210,000000,2.1963,2.209,2.1286,2.1709,9311,0
OPM,D,20110211,000000,2.1751,2.1963,2.1116,2.137,8501,0
OPM,D,20110214,000000,2.1836,2.1963,2.1329,2.1329,11319,0
OPM,D,20110215,000000,2.2005,2.2005,2.1667,2.1667,2427,0
OPM,D,20110216,000000,2.2301,2.2301,2.1582,2.2301,1062,0
OPM,D,20110217,000000,2.2005,2.2005,2.2005,2.2005,240,0
OPM,D,20110218,000000,2.209,2.209,2.209,2.209,172,0
OPM,D,20110221,000000,2.2005,2.2343,2.0947,2.1667,1363,0
OPM,D,20110222,000000,2.1751,2.3698,2.1032,2.2852,32578,0
OPM,D,20110223,000000,2.2852,2.4121,2.1582,2.3444,22438,0
OPM,D,20110224,000000,2.3148,2.3698,2.2132,2.2852,14815,0
OPM,D,20110225,000000,2.319,2.319,2.209,2.2978,5186,0
OPM,D,20110228,000000,2.319,2.3233,2.2132,2.2429,4422,0
OPM,D,20110301,000000,2.209,2.3148,2.209,2.2429,1677,0
OPM,D,20110302,000000,2.3274,2.539,2.2343,2.4882,36305,0
OPM,D,20110303,000000,2.4882,2.4882,2.4756,2.484,954,0
OPM,D,20110304,000000,2.5814,2.5814,2.4629,2.4629,7846,0
OPM,D,20110307,000000,2.4882,2.4882,2.4249,2.4249,6398,0
OPM,D,20110308,000000,2.4249,2.539,2.4249,2.539,15116,0
OPM,D,20110309,000000,2.6237,3.0681,2.5475,2.6364,52635,0
OPM,D,20110310,000000,2.666,2.7803,2.6067,2.666,34121,0
OPM,D,20110311,000000,2.5814,2.7422,2.5814,2.5898,5868,0
OPM,D,20110314,000000,2.6998,2.958,2.6829,2.8564,37965,0
OPM,D,20110315,000000,2.8564,3.0469,2.8564,2.9834,38171,0
OPM,D,20110316,000000,3.0003,3.6054,2.9283,3.1696,193787,0
OPM,D,20110317,000000,3.2373,3.5759,2.9622,3.0003,304125,0
OPM,D,20110318,000000,3.1188,3.1188,2.8183,2.9326,53750,0
OPM,D,20110321,000000,2.958,2.958,2.7422,2.8395,15306,0
OPM,D,20110322,000000,2.8311,2.9622,2.7507,2.9326,42957,0
OPM,D,20110323,000000,3.085,3.0891,2.9411,2.9622,61715,0
OPM,D,20110324,000000,2.9665,2.9834,2.9368,2.9834,16858,0
OPM,D,20110325,000000,2.9622,2.9665,2.8268,2.9114,20032,0
OPM,D,20110328,000000,2.9919,2.9919,2.776,2.8776,24717,0
OPM,D,20110329,000000,2.8353,2.8353,2.7507,2.8311,13602,0
OPM,D,20110330,000000,2.8226,2.8226,2.666,2.793,16014,0
OPM,D,20110331,000000,2.793,2.8776,2.7125,2.7464,25576,0
OPM,D,20110401,000000,2.8099,2.8099,2.7464,2.7507,18671,0
OPM,D,20110404,000000,2.7507,2.7507,2.6194,2.6448,27123,0
OPM,D,20110405,000000,2.5772,2.6322,2.501,2.5602,62867,0
OPM,D,20110406,000000,2.5602,2.6067,2.4968,2.6067,30619,0
OPM,D,20110407,000000,2.6322,2.666,2.6067,2.6237,8972,0
OPM,D,20110408,000000,2.6237,2.6829,2.611,2.666,14393,0
OPM,D,20110411,000000,2.666,2.6956,2.5644,2.6491,18592,0
OPM,D,20110412,000000,2.6491,2.6491,2.539,2.5982,13053,0
OPM,D,20110413,000000,2.5982,2.5982,2.4968,2.5687,4798,0
OPM,D,20110414,000000,2.5687,2.5687,2.5179,2.5179,122633,0
OPM,D,20110415,000000,2.5179,2.5814,2.5179,2.5602,13294,0
OPM,D,20110418,000000,2.5982,2.5982,2.5264,2.5814,12771,0
OPM,D,20110419,000000,2.5814,2.5814,2.5052,2.5602,1552,0
OPM,D,20110420,000000,2.5602,2.5602,2.4249,2.5222,15582,0
OPM,D,20110421,000000,2.5179,2.5179,2.4417,2.4968,8931,0
OPM,D,20110426,000000,2.5306,2.6025,2.5306,2.594,18594,0
OPM,D,20110427,000000,2.594,2.6025,2.5179,2.5222,3322,0
OPM,D,20110428,000000,2.4417,2.539,2.4417,2.539,683,0
OPM,D,20110429,000000,2.539,2.539,2.484,2.539,4183,0
OPM,D,20110502,000000,2.5814,2.5814,2.4925,2.501,6691,0
OPM,D,20110504,000000,2.4671,2.5475,2.4671,2.5475,3301,0
OPM,D,20110505,000000,2.5306,2.5306,2.4502,2.4756,1433,0
OPM,D,20110506,000000,2.4756,2.539,2.4756,2.4756,3841,0
OPM,D,20110509,000000,2.4968,2.5306,2.4502,2.4502,5353,0
OPM,D,20110510,000000,2.4502,2.4544,2.4249,2.4502,8908,0
OPM,D,20110511,000000,2.4925,2.5137,2.4502,2.5095,11736,0
OPM,D,20110512,000000,2.4968,2.4968,2.3783,2.4756,6364,0
OPM,D,20110513,000000,2.3656,2.4756,2.3656,2.374,884,0
OPM,D,20110516,000000,2.446,2.4544,2.3698,2.4375,11649,0
OPM,D,20110517,000000,2.4629,2.4629,2.3698,2.4333,1781,0
OPM,D,20110518,000000,2.3868,2.3868,2.2471,2.3444,6150,0
OPM,D,20110519,000000,2.3106,2.3106,2.1159,2.2429,26349,0
OPM,D,20110520,000000,2.2429,2.3021,2.2429,2.3021,11105,0
OPM,D,20110523,000000,2.3487,2.3487,2.1709,2.2386,2510,0
OPM,D,20110524,000000,2.2429,2.2978,2.1794,2.2767,2147,0
OPM,D,20110525,000000,2.2978,2.2978,2.1836,2.2555,1545,0
OPM,D,20110526,000000,2.2005,2.2217,2.1879,2.2217,3002,0
OPM,D,20110527,000000,2.2386,2.2386,2.2217,2.2217,2709,0
OPM,D,20110530,000000,2.2343,2.2343,2.1794,2.2048,2328,0
OPM,D,20110531,000000,2.2048,2.2386,2.2005,2.2005,1251,0
OPM,D,20110601,000000,2.2005,2.2005,2.2005,2.2005,191,0
OPM,D,20110602,000000,2.1624,2.1624,2.0905,2.1159,11857,0
OPM,D,20110603,000000,2.137,2.1963,2.137,2.1963,4588,0
OPM,D,20110606,000000,2.1963,2.1963,2.1159,2.1921,1539,0
OPM,D,20110607,000000,2.1921,2.1921,2.1921,2.1921,36,0
OPM,D,20110608,000000,2.1921,2.1921,2.1243,2.1286,910,0
OPM,D,20110609,000000,2.1159,2.1879,2.1159,2.1159,5694,0
OPM,D,20110610,000000,2.1201,2.1794,2.1116,2.1751,5073,0
OPM,D,20110613,000000,2.1624,2.1624,2.0947,2.0947,3629,0
OPM,D,20110614,000000,2.0735,2.1116,2.0735,2.0778,4092,0
OPM,D,20110615,000000,2.1159,2.1201,2.1159,2.1159,2860,0
OPM,D,20110616,000000,2.1159,2.1159,2.1159,2.1159,471,0
OPM,D,20110617,000000,2.1159,2.1329,2.1159,2.1159,9373,0
